id_a,id_b,text_a,text_b,rating_a,rating_b,expected
3376,1388,A young stunning Brunette came into my office today saying she was being constantly sexually harassed and wanted a new position... 'Doggy style' was not the best advice.,Got insomnia? My trick for falling asleep is to let my wife pick the movie and I'm out in less than 5 mins.,2.11,2.5,B
2630,320,Let's name this product after something virtually no one will use it for. -the inventors of duct tape,What does a dildo and a selfie stick have in common? They both have a cunt at the other end,1.94,2.3,B
5202,4061,If Johnny has $20 and Tyrone takes $16... What color is Tyrone?,[Deathbed Confession] I wish I'd listened to my girlfriend more often. Especially as I crossed the road after she yelled BUS.,1.78,2.4,B
2722,2739,How did Rihanna find out Chris Brown was cheating on her? She found another woman's lipstick on his knuckles.,"During my prostate exam, my doctor told me it's perfectly normal to become aroused and even ejaculate. That being said, I still wish he hadn't.",2.4,3.1,B
4031,1156,"SON: I went viral, dad... ME: Congratulations! I always knew your memes would bring clout to this family. SON: No, not for a meme, for saying something stupid. ME: [already pulling out my phone to publicly cancel my son] You live in the woods now.","How many dead whores does it take to change a light bulb? More than three, I still can't reach it.",2.2,0.95,A
3222,1599,"her: what's this writing on your hand me: I was cheating on an exam her: it just says ""hand"" me: yeah it was an anatomy exam","The Royal Baby was born today. I bet there was a fight in the delivery room over which doctor got to yell ""SHE'S CROWNING!!""",2.89,1.63,A
4731,7035,Coffee and Cocaine It seems the only reason Columbia exists is to wake the rest of the world up....,"When I eat raisins, I feel like I'm chomping up some grape's grandmother.",2.2,2.3,B
4162,4145,"How do you get 100 drunk and rowdy Canadians out of a pool? You say ""can you please get out of the pool?""",There's only 1 rule in learning English. Their our know rules.,2.42,2.79,B
6573,1260,What am I? What has six tits and three teeth? The night shift at the Waffle House.,Where does a catholic cat go when it dies? Purrrgatory.,1.6,2.5,B
4896,5,[Reading Podcasting For Dummies] Book: The contents of your podcast can be literally anything you want. Just be yourself and have fun with it! Me: *creates a half hour weekly podcast of crying into a microphone*,Roses are dead. Love is fake. Weddings are basically funerals with cake.,2.69,2.78,B
4089,6370,"Asians are actually turning into good drivers. So if you're a good driver, watch out for Asians turning.",What do you call a group of obese gender reassigned persons? Trans fats.,2.0,2.75,B
3962,408,I was in a band during the 80s called The Prevention. We were better than the Cure.,all gay people open this ㅤㅤ god is a woman,2.32,0.27,A
1430,4700,No more Unsolved Mysteries before bed.,Waiting at the vet's office for my dog to get his shots. Might let the guy in the beard of wasps go ahead of me.,1.7,1.47,A
7378,2504,What do you call a hooker that was shot by a sniper? 360 hoscope,What does a rich fat Englishman gain? Lots of Pounds.,1.8,2.5,B
5638,3342,How are eating a girl out and working for the CIA similar? One slip of the tongue and you're in deep shit. ,Why don't rabbits like beer? Because it messes with their hops,2.8,2.6,A
802,1761,Policeman: I've had my eye on you for some time now. Young Lady: That's funny. I thought you were arresting me for speeding.,I'm leaving for two week and willl not have any internet service. Get me too 1000 followers by the next two weeks and ill save relationships,1.65,0.45,A
6335,1738,I just got a ticket for driving while wearing VR goggles yet the cop couldn't suggest any other way for me to feel like I'm riding a dragon.,"When a woman says... ""we need to talk"" Why is it never about football?",2.25,2.1,A
4436,7413,What do you call a bear in the rain? A drizzly bear. corny,I really feel like I could be a good detective if they just gave me a badge and a gun and let me do my thing.,2.2,1.27,A
106,3783,My girlfriend's father is pretty religious and said we couldn't make love... which is rather disappointing because he's extremely handsome.,What is a Muslims favorite type of vinegar? BalIslamic,3.25,1.42,A
3629,4760,Q: What do you get when you cross an Arab with a Mexican? A: Oil of Ole',How much room do fungi need to grow? As mushroom as possible.,2.1,2.9,B
2983,2930,Robert Pattinson once dealt with an obsessed fan by taking her out for dinner and complaining about his life. He says he's able to bore people in two minutes.,Why do we hate making up gay jokes? Because it's always a pain in the ass,2.12,2.37,B
1129,42,"Yesterday I read an article about the dangers of drinking too much... It scared the hell out of me, so today I've decided never to read it again.","BIKER: What should we name the gang? OTHER BIKER WHO IS ACTUALLY A REALLY TALENTED WRITER BUT WAS NEVER ENCOURAGED AS A CHILD TO PURSUE HIS GIFT SO HE FOUND COMMUNITY WITH A ROUGH BUT LOYAL GROUP OF GUYS: How about... The Hell's Angels. BIKER: Damn, man. Yes.",3.15,1.76,A
6756,3012,*sees my child reading a book Me: It's cute how kids need pictures in the books they read *opens phone *looks at memes,What hat does a Mexican wear to a funeral? A somber-ero.,2.85,1.68,A
2048,895,What happens when you eat beans with onions? Tear gas!,What's the difference between pussy and mashed potatoes Mashed potatoes don't make their own gravy,2.95,1.4,A
1604,4933,I told my psychiatrist I felt like a dog. He told me to get off the couch.,"What did the Egyptian boy say to the Egyptian girl? ""Come behind the pyramid, I'll make you a mummy""",2.7,2.5,A
2178,6105,I left Stephen Hawking like 8 voice mail messages before I realised he'd picked up every time.,My wife asked if she could have some peace and quiet while she tried to cook dinner. So I took the batteries out of the smoke alarm.,2.32,2.6,B
6466,4235,"A Mexican magician tells the audience he will disappear on the count of three. He says: 'Uno, dos...' Poof.... He disappeared without a 'tres.'","Whenever I want a little peace and quiet, I just fill a studio with 200 people and go out and do a monologue.",2.55,2.0,A
5497,2783,Why are black people like sperm? Only one in a million actually works.,The most exciting part of Easter egg hunts at my house is when suddenly the hunted become the hunters.,1.53,1.32,A
858,5615,"Having recently given up drugs life is quite boring, I now need a wife of substance to abuse.",If I don't perfect human cloning... I won't be able to live with myself.,1.5,2.37,B
4035,3470,That magic feeling on Christmas morning after all gifts are opened and your family room looks like an episode of Hoarders.,Why is your nose in the middle of your face ? Because it's the scenter...,2.39,2.65,B
5300,7303,"Black people love boom boxes .. I hate to generalize, but it's their stereotype ;-)",What has 4 wheels and flies? A garbage truck.,1.54,2.1,B
7667,5300,What does the head of the Catholic Church used to buy goods online? Papal,"Black people love boom boxes .. I hate to generalize, but it's their stereotype ;-)",2.25,1.54,A
899,2100,What do you call a zombified piece of toast? The un-bread.,Why did the man commit suicide? To get to the other side,2.1,1.65,A
5267,6503,Unvaccinated children are less likely to be autistic because they are more likely to be dead,What did the waiter ask the group of Jewish mothers? Is *anything* okay?!,2.46,1.6,A
2548,1308,The Chinese coined the phrase 'it's not you.. it's me' while looking at their family albums.,You can always predict what antigay protesters will say. But never how they'll spell it.,2.39,1.94,A
5233,5806,"A girl with 12 boobs sounds weird, dozen tit?",Song Titles (Are Cooler When Part of the Title Is In Parentheses),2.3,2.0,A
6721,2425,How do Jewish mothers prevent wrinkles? Oil of Oy Vey.,"On an island vacation with my family. If I get attacked by a shark, don't blame him - the chum Speedo was my idea.",1.65,1.75,B
6614,3430,My wife caught me cross dressing and said it was over So I packed her shit and left.,Everything at the bottom of the ocean looks like something Jim Henson would make if he was filled with hate instead of love.,2.47,1.5,A
6514,327,"I forgot about my anniversary. When I saw the look on my wife's face, the first thing I did was call the florist and order flowers. Not for her, for my gravestone.",The only bathroom law I'm interested in is one that bans loud sighing.,2.9,1.78,A
3612,2543,Is that mine? I was walking down the street when I saw black guy with a laptop. Is that mine? I thought. It looks exactly like mine... but that can't be... Mine should be at home cleaning my shoes.,What does the arabs put in their Mexican food?? Allah-penos,1.6,2.11,B
2221,3131,The janitor lady for my apartment building asked me out on a date & said she had some weed. I told her I'm not into high maintenance women.,What's the difference between my ex girlfriend and ebola? At least Ebola will finish me off,2.65,2.5,A
5070,3354,"ME: I'm such an idiot. ME, 3 DRINKS IN AND FEELING WISE: A broken clock is right twice a day, but a working clock set improperly is wrong all the time. Wow. Yes. Write that down. That's a tattoo.",What was Hitler's least favourite month? Jew-ne,1.75,1.95,B
3715,2149,"There are three ways to cook a hot dog: Boil, grill, and, I just discovered by accident, dry clean.",Why are Mormons more like Muslims than they are like Christians? Christians are not-for-prophet organizations.,2.05,1.89,A
6100,7305,"Call a woman beautiful a hundred times... Call a woman beautiful hundred times, and she won't remember. But call her fat just *one* time, and she'll never forget. Because elephants never forget.","Historical fact: When Galileo said the Earth revolves around the Sun, Pope Paul V said, 'Fake news. Sad.'",2.44,2.17,A
1892,5685,Why is the number of black priests so small? Most of them run away after being called father once or twice,"Talking about politics on the internet is great for those times where I don't feel like playing online video games, but still want a complete stranger to insult me while I'm trying to relax at home.",2.15,2.67,B
