post_id,domain,expected,prediction,is_correct,score_ratio,raw_response,thinking
waa584,askbaking_validation,B,A,False,2.5,<answer>A</answer>,
jjn58f,askbaking_validation,A,A,True,2.5,<answer>A</answer>,
jjn58f,askbaking_validation,A,A,True,2.375,<answer>A</answer>,
jjn58f,askbaking_validation,B,B,True,2.1111111111,<answer>B</answer>,
jjn58f,askbaking_validation,B,B,True,2.75,<answer>B</answer>,
jjn58f,askbaking_validation,B,B,True,2.5,<answer>B</answer>,
iif6yw,askbaking_validation,A,A,True,3.6666666667,<answer>A</answer>,
iif6yw,askbaking_validation,A,A,True,3.0,<answer>A</answer>,
iif6yw,askbaking_validation,A,A,True,3.0,<answer>A</answer>,
timsjb,askbaking_validation,A,A,True,2.0526315789,<answer>A</answer>,
timsjb,askbaking_validation,B,B,True,2.2941176471,<answer>B</answer>,
timsjb,askbaking_validation,B,B,True,2.2941176471,<answer>B</answer>,
timsjb,askbaking_validation,A,B,False,2.7857142857,<answer>B</answer>,
timsjb,askbaking_validation,B,B,True,3.9,<answer>B</answer>,
timsjb,askbaking_validation,B,B,True,2.0,<answer>B</answer>,
nkzdcf,askbaking_validation,B,A,False,2.4285714286,<answer>A</answer>,
nkzdcf,askbaking_validation,A,B,False,5.6666666667,<answer>B</answer>,
nkzdcf,askbaking_validation,A,B,False,2.0,<answer>B</answer>,
nkzdcf,askbaking_validation,B,B,True,2.8,<answer>B</answer>,
nkzdcf,askbaking_validation,B,B,True,4.6666666667,<answer>B</answer>,
nkzdcf,askbaking_validation,B,B,True,4.6666666667,<answer>B</answer>,
nkzdcf,askbaking_validation,A,A,True,7.0,<answer>A</answer>,
nkzdcf,askbaking_validation,B,B,True,2.6,<answer>B</answer>,
nkzdcf,askbaking_validation,B,B,True,4.3333333333,<answer>B</answer>,
nkzdcf,askbaking_validation,A,B,False,4.3333333333,<answer>B</answer>,
nkzdcf,askbaking_validation,A,A,True,6.5,<answer>A</answer>,
nkzdcf,askbaking_validation,A,A,True,2.2,<answer>A</answer>,
nkzdcf,askbaking_validation,B,B,True,3.6666666667,<answer>B</answer>,
nkzdcf,askbaking_validation,B,B,True,3.6666666667,<answer>B</answer>,
nkzdcf,askbaking_validation,A,A,True,5.5,<answer>A</answer>,
nkzdcf,askbaking_validation,A,A,True,2.0,<answer>A</answer>,
nkzdcf,askbaking_validation,A,B,False,2.0,<answer>B</answer>,
nkzdcf,askbaking_validation,B,A,False,2.0,<answer>A</answer>,
nkzdcf,askbaking_validation,A,A,True,3.0,<answer>A</answer>,
nkzdcf,askbaking_validation,B,B,True,2.5,<answer>B</answer>,
potmpw,askbaking_validation,A,B,False,2.2142857143,<answer>B</answer>,
potmpw,askbaking_validation,A,B,False,2.3846153846,<answer>B</answer>,
potmpw,askbaking_validation,A,B,False,3.1,<answer>B</answer>,
potmpw,askbaking_validation,A,A,True,2.8181818182,<answer>A</answer>,
potmpw,askbaking_validation,A,A,True,3.4444444444,<answer>A</answer>,
potmpw,askbaking_validation,A,B,False,4.4285714286,<answer>B</answer>,
potmpw,askbaking_validation,A,B,False,5.1666666667,<answer>B</answer>,
potmpw,askbaking_validation,A,A,True,5.1666666667,<answer>A</answer>,
potmpw,askbaking_validation,A,B,False,2.1538461538,<answer>B</answer>,
potmpw,askbaking_validation,B,B,True,2.8,<answer>B</answer>,
potmpw,askbaking_validation,B,A,False,4.6666666667,<answer>A</answer>,
potmpw,askbaking_validation,A,B,False,2.4,<answer>B</answer>,
potmpw,askbaking_validation,A,A,True,2.1818181818,<answer>A</answer>,
potmpw,askbaking_validation,B,B,True,2.6666666667,<answer>B</answer>,
potmpw,askbaking_validation,B,B,True,2.4,<answer>B</answer>,
potmpw,askbaking_validation,B,B,True,3.4285714286,<answer>B</answer>,
potmpw,askbaking_validation,A,B,False,4.0,<answer>B</answer>,
potmpw,askbaking_validation,A,A,True,4.0,<answer>A</answer>,
potmpw,askbaking_validation,B,B,True,3.4285714286,<answer>B</answer>,
potmpw,askbaking_validation,B,A,False,2.0769230769,<answer>A</answer>,
potmpw,askbaking_validation,B,A,False,2.7,<answer>A</answer>,
potmpw,askbaking_validation,B,B,True,2.4545454545,<answer>B</answer>,
potmpw,askbaking_validation,A,B,False,4.5,<answer>B</answer>,
potmpw,askbaking_validation,B,A,False,2.2,<answer>A</answer>,
potmpw,askbaking_validation,A,A,True,2.0,<answer>A</answer>,
potmpw,askbaking_validation,A,A,True,2.4444444444,<answer>A</answer>,
potmpw,askbaking_validation,B,B,True,2.2,<answer>B</answer>,
potmpw,askbaking_validation,B,B,True,3.1428571429,<answer>B</answer>,
potmpw,askbaking_validation,B,A,False,3.6666666667,<answer>A</answer>,
potmpw,askbaking_validation,A,A,True,3.6666666667,<answer>A</answer>,
potmpw,askbaking_validation,B,B,True,3.1428571429,<answer>B</answer>,
potmpw,askbaking_validation,B,B,True,2.0,<answer>B</answer>,
potmpw,askbaking_validation,B,B,True,3.3333333333,<answer>B</answer>,
potmpw,askbaking_validation,B,A,False,2.0,<answer>A</answer>,
potmpw,askbaking_validation,A,B,False,2.5714285714,<answer>B</answer>,
potmpw,askbaking_validation,B,A,False,3.0,<answer>A</answer>,
potmpw,askbaking_validation,B,A,False,3.0,<answer>A</answer>,
potmpw,askbaking_validation,B,B,True,2.5714285714,<answer>B</answer>,
potmpw,askbaking_validation,A,A,True,3.0,<answer>A</answer>,
potmpw,askbaking_validation,A,B,False,2.6666666667,<answer>B</answer>,
potmpw,askbaking_validation,A,A,True,2.0,<answer>A</answer>,
potmpw,askbaking_validation,B,B,True,3.0,<answer>B</answer>,
potmpw,askbaking_validation,B,B,True,3.0,<answer>B</answer>,
potmpw,askbaking_validation,A,A,True,2.3333333333,<answer>A</answer>,
xe234z,askbaking_validation,A,A,True,2.4,<answer>A</answer>,
xe234z,askbaking_validation,A,A,True,3.4285714286,<answer>A</answer>,
xe234z,askbaking_validation,B,B,True,8.0,<answer>B</answer>,
xe234z,askbaking_validation,A,B,False,3.3333333333,<answer>B</answer>,
xe234z,askbaking_validation,A,B,False,5.0,<answer>B</answer>,
xe234z,askbaking_validation,B,B,True,2.3333333333,<answer>B</answer>,
xe234z,askbaking_validation,A,A,True,3.5,<answer>A</answer>,
xlw8uy,askbaking_validation,A,B,False,2.3611111111,<answer>B</answer>,
xlw8uy,askbaking_validation,B,B,True,2.4545454545,<answer>B</answer>,
xlw8uy,askbaking_validation,A,A,True,3.375,<answer>A</answer>,
xlw8uy,askbaking_validation,B,B,True,5.4,<answer>B</answer>,
xlw8uy,askbaking_validation,B,B,True,2.25,<answer>B</answer>,
xlw8uy,askbaking_validation,B,B,True,3.6,<answer>B</answer>,
xlw8uy,askbaking_validation,A,A,True,4.5,<answer>A</answer>,
xlw8uy,askbaking_validation,B,B,True,4.5,<answer>B</answer>,
xlw8uy,askbaking_validation,B,B,True,4.5,<answer>B</answer>,
xlw8uy,askbaking_validation,A,A,True,9.0,<answer>A</answer>,
xlw8uy,askbaking_validation,B,B,True,2.2,<answer>B</answer>,
xlw8uy,askbaking_validation,A,B,False,2.6,<answer>B</answer>,
xlw8uy,askbaking_validation,B,A,False,3.25,<answer>A</answer>,
xlw8uy,askbaking_validation,A,B,False,3.25,<answer>B</answer>,
xlw8uy,askbaking_validation,B,A,False,6.5,<answer>A</answer>,
xlw8uy,askbaking_validation,B,B,True,2.3333333333,<answer>B</answer>,
xlw8uy,askbaking_validation,A,A,True,3.5,<answer>A</answer>,
