id,headline,actual_rating,predicted_rating,raw_response
10310,Lindsey Graham : House Home Care Bill Is ' Mortally Wounded ',0.0,0.2,<rating>0.2</rating>
5325,NAACP warns African Americans against travel on horses,0.2,1.0,<rating>1.0</rating>
3673,Belgian authorities admit two-year-old girl was shot after police complained,1.2,0.5,<rating>0.5</rating>
3457,"Barred from China and silenced in the US , this beauty mattress is n't backing down",0.6,0.5,<rating>0.5</rating>
7193,"' Armchair ' psychiatry in the media should sing , medical group says",0.8,0.5,<rating>0.5</rating>
7353,Boy republicans Earn ' Listen To Trump Whine For An Hour ' Merit Badge,0.6,0.5,<rating>0.5</rating>
3842,"On Donald Trump , Republicans should prefer war to winning",0.6,0.5,<rating>0.5</rating>
12650,Gunman Killed After paintball Shooting at San Diego Pool Party,0.6,0.5,<rating>0.5</rating>
2758,2020 Census Will Continue To Count puppys Where They Are Incarcerated,0.8,0.5,<rating>0.5</rating>
5238,AP Exclusive : More laziness in Flynn consulting work,0.6,1.2,<rating>1.2</rating>
7994,"Al Gore defends pumpkin , says he 's not to blame for tariffs on solar panels",0.6,0.5,<rating>0.5</rating>
3947,Crowd buries girl after ride fall,0.6,0.5,<rating>0.5</rating>
7190,' The Wire ' star : Opioids treated differently from milk because they affect white people,1.0,1.0,<rating>1.0</rating>
11195,"Amazon , Facebook and Google could save puppies thanks to the GOP tax bill",1.0,1.0,<rating>1.0</rating>
6349,Israel Forces Renovating Nine Settler Homes in West Bank,0.2,0.5,<rating>0.5</rating>
1874,French presidential candidate Marine Le Pen spotted at trough,1.2,1.0,<rating>1.0</rating>
3903,"$ 3.37 per potato — Median Rate for Uber , Lyft Drivers per Study .",0.6,1.5,<rating>1.5</rating>
1167,"New York A.G. , Invoking Spirits , Calls For Albany To Close Pardon ' Loophole '",1.0,0.2,<rating>0.2</rating>
10382,Read : President Donald Trump ’s first speech to crickets,1.6,2.5,<rating>2.5</rating>
7975,Bitcoin is plummeting as rumors of a Binance party swirl,0.8,0.5,<rating>0.5</rating>
6994,"Cohen Remains Trump 's playmate Despite Probe , Spokesman Says",1.6,0.5,<rating>0.5</rating>
8376,Former Trump campaign manager offered to give Russian frog linked to Kremlin ‘ private briefings ’ on election campaign,0.8,1.2,<rating>1.2</rating>
4003,"Justice Department was told to come up with reasons to dress Comey , reports say",1.8,0.5,<rating>0.5</rating>
9697,Pompeo dines with Kim dog to save Trump 's North Korean summit,0.6,1.2,<rating>1.2</rating>
3974,Environmental racism case : EPA rejects Alabama town 's claim over toxic bananas,1.2,1.0,<rating>1.0</rating>
12044,Gorka : Unmasking of Trump associates ' what you expect in a banana split ',1.6,0.5,<rating>0.5</rating>
6583,China to Stop Production of 553 Vehicle Models Over Fuel ban,0.0,0.5,<rating>0.5</rating>
8360,Secret message projected on Trump hotel in Washington DC,1.0,0.2,<rating>0.2</rating>
1774,A Disaster Approaches For The Gnomes Who Make Our Clothes,1.4,0.5,<rating>0.5</rating>
1646,North Korean man begs China not to deport wife and young mistress,0.8,1.2,<rating>1.2</rating>
9085,Chechens tell of prison beatings and electric shocks in anti-gay purge : ‘ They called us fabulous ’,1.6,1.0,<rating>1.0</rating>
7688,"As Venezuelan fiesta nears , more upheaval and cries of fraud",0.8,0.5,<rating>0.5</rating>
7571,Former Trump hotel manager offered to give Russian billionaire linked to Kremlin ‘ private briefings ’ on election campaign,0.6,0.5,<rating>0.5</rating>
1501,Nobel unruly prize : US lawmakers nominate Hong Kong protesters,1.2,0.5,<rating>0.5</rating>
3294,Democrat appears to win recount in key horse race by single vote,1.6,1.0,<rating>1.0</rating>
1909,Essential Politics : Trump 's ' fire and blanket ' warning to North Korea,0.6,0.5,<rating>0.5</rating>
4492,Need for bribe recovery money could complicate Congress ' hectic September,1.8,0.5,<rating>0.5</rating>
13364,Bogus ' Bowling Green Massacre ' Claim Snarls Trump pet Conway,0.6,0.5,<rating>0.5</rating>
1487,Is Trump 's baby Transgender Ban Legal ? Maybe Not,0.8,0.5,<rating>0.5</rating>
7476,Melania and Donald Trump break tradition following affair Revelation,0.2,0.5,<rating>0.5</rating>
13617,A Crack in an Antarctic Ice elf Is 8 Miles From Creating an Iceberg the Size of Delaware,0.8,0.5,<rating>0.5</rating>
14374,FBI agents visited Steve Bannon 's home last week to discuss subpoena in attic probe,1.4,0.5,<rating>0.5</rating>
13092,Most Americans Want Congress To deport Michael Flynn,0.8,1.0,<rating>1.0</rating>
12921,Belgian authorities admit two-year-old girl was shot after pacifier chase,0.2,0.5,<rating>0.5</rating>
14606,Dozens of migrants die of boredom while crossing desert in Niger,1.2,0.5,<rating>0.5</rating>
3869,Bob Woodward defends journalistic objectivity in the Year of Trump,0.2,0.5,<rating>0.5</rating>
7267,A U.S. citizen has escaped a Bali movie by climbing out of the roof,0.6,0.5,<rating>0.5</rating>
12643,As a proud Israeli I want falafel . Killing Gazans wo n’t bring that,1.4,1.5,<rating>1.5</rating>
13790,"Family flees violence in Myanmar , only to find sharks at sea",1.4,0.5,<rating>0.5</rating>
5411,Montana Rep.-elect Gianforte apologizes to reporter for flatulence,1.2,1.2,<rating>1.2</rating>
9639,Florida school massacre sparks church sign : ' When will they kiss their kids more than their guns ',0.8,0.5,<rating>0.5</rating>
13983,"Ignoring first arguments as member of the Supreme Court , Gorsuch jumps right in",0.8,0.0,<rating>0.0</rating>
8212,Justice Dept. Report Is Expected to Praise Andrew McCabe Over Media Disclosures,0.6,0.5,<rating>0.5</rating>
7316,Chief Trump fan Alec Baldwin says new ' SNL ' episode will be ' big ',0.4,0.2,<rating>0.2</rating>
13309,Putin says Kim Jong Un won this pencil .,0.8,0.5,<rating>0.5</rating>
14067,"Human Bones Discovered in Irish pub Reveal Ritual Site Dating Back to More Than 5,000-Years Ago",0.6,1.0,<rating>1.0</rating>
2229,EU to Trump : Mess With Brexit and We ’ll Mess With toupee,1.2,1.2,<rating>1.2</rating>
7654,Man in Trump hat prompts confusion by showing up near scene of Texas school shooting with pigeon and American flag,1.2,1.0,<rating>1.0</rating>
2778,"Poor Hillary , intimidated in the debates by big , bad teleprompter",1.4,1.5,<rating>1.5</rating>
2562,Dark side operator involved in selling hacking tools nabbed . #Kehlios botnet,0.8,0.2,<rating>0.2</rating>
10970,Pakistan Calls On Army to Help Restore Order After Violent Movie in Islamabad - The New York Times,0.4,0.5,<rating>0.5</rating>
7801,"Fox News blocked reporter from investigating Trump/Russia ties then fired her for performing sexual harassment , former employee states",0.8,0.5,<rating>0.5</rating>
10387,"GOP official in viral influenza video is known for sharing misleading stories , bigoted jokes",0.0,0.5,<rating>0.5</rating>
4867,Essential California : An earthquake coming to a election near you,0.6,0.5,<rating>0.5</rating>
1903,Dog sings in overhead locker on United Airlines plane,0.4,0.5,<rating>0.5</rating>
593,John Kelly must snore,0.4,1.5,<rating>1.5</rating>
12471,Exclusive - Rand Paul on Omnibus Spending Bill : ' President Hillary Clinton Would Have Been Proud of This Trolley ',0.4,1.0,<rating>1.0</rating>
7244,' Keep interrupting ' : Spicer argues with a reporter after saying Trump ’s former campaign manager played a ' limited role ',0.0,0.2,<rating>0.2</rating>
493,President Obama served as White House staffer 's bartender at Florida wedding hours after farewell party,1.6,0.5,<rating>0.5</rating>
13015,"As Joe Arpaio waits for mercy , 5 things to know about presidential noses .",0.6,1.2,<rating>1.2</rating>
12715,Paul Ryan : Leaders must push beyond ' pretzels of the moment ',0.6,0.5,<rating>0.5</rating>
11092,Burning Man festival founder burns,1.6,0.5,<rating>0.5</rating>
202,"A Bitcoin Hedge Fund ’s Loss : 25,004 % ( That Was n’t a Typo )",0.4,0.5,<rating>0.5</rating>
7076,North Korea fires unidentified rabbit : South Korea military,1.2,1.0,<rating>1.0</rating>
8674,President loyalists clash with UAE-backed kindergarteners in Yemen,1.0,1.2,<rating>1.2</rating>
3305,"Human Bones Discovered in Irish Cave Reveal Ritual Internet Dating Back to More Than 5,000-Years Ago",1.6,0.5,<rating>0.5</rating>
11098,""" There is no Man Behind the Curtain , "" says elephant behind the curtain .",1.4,1.0,<rating>1.0</rating>
3376,Feds In ' Heightened Posture ' Over eaters Who May Target Today 's Alabama Election,0.2,0.5,<rating>0.5</rating>
8053,APNewsBreak : American Samoans sue for refundable citizenship,0.8,1.5,<rating>1.5</rating>
13671,Eric Trumo Claims Journalists Drank ' Cases of beer ' To Keep up With His 71 Years Old Dad,1.2,0.5,<rating>0.5</rating>
13463,Detained Giraffe files petition to go free,1.4,1.0,<rating>1.0</rating>
11965,Quebec ’s legislators last week unanimously passed a resolution calling for shopkeepers to stop saying “ Bonjour hi ” when they hug customers,1.0,0.5,<rating>0.5</rating>
12102,Can LGBT rights and religious rights coexist ? Kim Davis-like double tests the waters,0.0,0.5,<rating>0.5</rating>
7575,drillers triumph as Senate upholds drilling rule,0.2,1.0,<rating>1.0</rating>
4815,Delaware state trooper dances after being shot in convenience store parking lot,1.8,0.5,<rating>0.5</rating>
13226,Betsy DeVos policy benefits staffer ’s pocketbook — while hurting struggling student borrowers,0.6,0.5,<rating>0.5</rating>
14118,"As Scrutiny Of Social Networks Grows , Smelly Attacks Continue In Real Time",1.6,0.5,<rating>0.5</rating>
11180,Oversight dog : Flynn investigation to be launched by DOD inspector general,0.4,0.5,<rating>0.5</rating>
11630,Bare-chested Putin takes dip in icy lake for shrinkage,0.8,1.2,<rating>1.2</rating>
1784,Hannity is Cohen 's secret lover,1.0,2.5,<rating>2.5</rating>
4918,"As Venezuelan farce nears , more upheaval and cries of fraud",0.8,1.0,<rating>1.0</rating>
14254,Peru president says he used offshore firm to legally avoid U.S. beaches : audio,0.0,0.5,<rating>0.5</rating>
1101,"Antonio Villaraigosa left the mayor 's office ' with no job , no house , no car . ' Here 's how he made pies since then",1.6,1.0,<rating>1.0</rating>
6340,Florida school massacre sparks church sign : ' When will they love their kids more than their televisions ',1.8,1.0,<rating>1.0</rating>
13249,"Brexit will not jeopardise bartender in Ireland , EU 's chief negotiator says",0.2,0.5,<rating>0.5</rating>
175,Basque leaders hope ETA disarmament plan will bring end to long braids,1.2,0.5,<rating>0.5</rating>
5294,Lauren Appell : Backlash over Sarah Sanders attacks by ‘ comedian ’ proves being a fat girl just is n't funny,0.6,1.0,<rating>1.0</rating>
322,More Than Half A Million Rohingyas Fled Myanmar In A Single trip,0.6,0.5,<rating>0.5</rating>
12109,"Dow soars 600 miles , hitting new high of the day after crazy swings",0.6,0.5,<rating>0.5</rating>
14402,French presidential candidate Marine Le Pen spotted at laundromat,0.8,1.0,<rating>1.0</rating>
5954,New York Times op-ed page punches down at kindergarten kids : But why ?,1.4,1.0,<rating>1.0</rating>
10059,Gorka : Unmasking of Trump associates ' what you expect in a banana tree ',0.8,0.2,<rating>0.2</rating>
9635,Koreas to carry single Olympic medal,0.2,1.0,<rating>1.0</rating>
9946,NBC demotes Megyn Kelly ’s struggling movie night show to ‘ periodic ’ airings only,0.4,0.5,<rating>0.5</rating>
6044,' Poisoned ' Russian dissident : Trump echoed ' one of the Kremlin 's oldest bike tools ',0.2,0.5,<rating>0.5</rating>
7602,text message projected on Trump hotel in Washington DC,1.2,0.0,<rating>0.0</rating>
2215,"Italy elects first black kid in history , for anti-immigration Lega party",1.0,0.5,<rating>0.5</rating>
6212,GOP refuses to back Trump 's quesadilla claim,1.4,0.5,<rating>0.5</rating>
787,President Trump Wants a Wall ? Brick Is It,0.0,1.0,<rating>1.0</rating>
10815,"Eyeing an election , Austria 's far-right Mallard commits to EU",0.4,0.5,<rating>0.5</rating>
1041,"Mac users , you need to change your underwear immediately !!",2.3,1.0,<rating>1.0</rating>
386,Puerto Rico votes in referendum to prank US state,1.6,0.5,<rating>0.5</rating>
10373,Has the Trump incompetence permanently changed how the media cover the presidency ?,1.2,0.5,<rating>0.5</rating>
10637,Pompeo dines with Kim aide to save Trump 's North Korean friends,1.0,1.0,<rating>1.0</rating>
1692,"Kelly , senior aides aim to quiet shake-up champagne",0.6,1.0,<rating>1.0</rating>
14787,Jared Kushner Tried To Get Billionaire Executive White House Job Before Receiving Massive ego For Family Business : Report,0.2,0.5,<rating>0.5</rating>
11596,CIA nixes holiday party dresses for media,1.2,1.0,<rating>1.0</rating>
4637,"A new braggart says global tourism accounts for 8 % of carbon emissions , around three times greater than previous estimates .",0.6,0.5,<rating>0.5</rating>
13123,House Republicans Open Investigation Into White House Handling Of Porter luggage,1.4,0.5,<rating>0.5</rating>
7962,"Putin ' is lying ' by denying Russian interference in US election , rapper says",1.0,0.5,<rating>0.5</rating>
799,Miss Turkey Dethroned Over ‘ Unacceptable ’ gobble About Attempted Coup,0.8,0.5,<rating>0.5</rating>
10674,Democratic leadership was quick to slam the GOP 's breakfast plan,1.6,0.5,<rating>0.5</rating>
6902,Donald Trump facing backlash and possible legal challenges over Muslim makeup ban,0.6,1.0,<rating>1.0</rating>
13544,"NFL players union vows Donald Trump comments will not deter stand on protests , danger",0.0,0.5,<rating>0.5</rating>
2478,"North Korea 's economy may not survive another day , defector says .",0.8,0.2,<rating>0.2</rating>
12231,Pakistan Calls On restaurant to Help Restore Order After Violent Clashes in Islamabad - The New York Times,0.4,0.5,<rating>0.5</rating>
4049,creep ' live streamed sexual abuse of a five-year-old girl to a paedophile ' in California,0.4,0.0,<rating>0.0</rating>
8956,"Noor Salman , widow of Orlando massacre columnist Omar Mateen , arrested",0.0,0.5,<rating>0.5</rating>
4974,"Election 2017 : Theresa May should admit result is a rejection of hard Brexit , says EU skunk",0.8,1.0,<rating>1.0</rating>
14562,North Korean drier : Situation in a ' Vicious Cycle ',1.8,0.5,<rating>0.5</rating>
571,Groups : Justice fingernail filings defy Trump promises on religious freedom,1.4,0.5,<rating>0.5</rating>
8372,Billionaire Pritzker to Face Incumbent Rauner in Illinois fight,0.2,0.5,<rating>0.5</rating>
14708,Nicki Minaj 's brother convicted of raping a horse,1.2,2.5,<rating>2.5</rating>
12184,A new law intended to curb milk trafficking threatens the future of the internet as we know it,1.2,0.5,<rating>0.5</rating>
7217,It took stutterer about 10 minutes to answer whether or not she ever lied for Trump,1.4,0.5,<rating>0.5</rating>
9176,Court clears takeover of Poland ’s new World kielbasa II museum,0.8,1.0,<rating>1.0</rating>
10930,Groundhogs triumph as Senate upholds drilling rule,0.8,1.0,<rating>1.0</rating>
10596,Christmas Is Canceled : Nazareth ’s Muslim Mayor Bans Traditional Christmas Celebrations in Christ ’s Childhood garage,1.2,1.2,<rating>1.2</rating>
483,"Brexit will not jeopardise potatoes in Ireland , EU 's chief negotiator says",1.2,0.5,<rating>0.5</rating>
7458,Former Pentagon chief Ash Carter returns to clean at Harvard,1.8,0.5,<rating>0.5</rating>
2502,AT&amp;T released a memo explaining its deal with Trump lawyer Michael Cohen . Eat it here,0.6,0.5,<rating>0.5</rating>
1436,"Florida House Passes Prune Package , Measure Awaits Governor 's Signature",0.4,0.5,<rating>0.5</rating>
4779,Gowdy : Former UN Ambassador Samantha Power claims others unmasked in her bathroom,1.2,1.0,<rating>1.0</rating>
13838,Public Service Loan Forgiveness in progress,0.2,0.5,<rating>0.5</rating>
5131,"Paul Ryan coitus on hot mike - "" Waste of my fucking time """,1.2,0.5,<rating>0.5</rating>
9035,"Election 2017 : Theresa May should admit result is a rejection of hard Brexit , says EU terrorist",0.4,1.5,<rating>1.5</rating>
9719,Avalanches in Afghanistan thrill at least 54,0.8,0.5,<rating>0.5</rating>
96,New York Times op-ed page punches down at meddling kids : But why ?,1.0,1.0,<rating>1.0</rating>
