id,edit1,edit2,mean_grade1,mean_grade2,label,expected,prediction,is_correct,raw_response
5727-13113,Babies,Clown,1.2,1.6,2,B,B,True,<answer>B</answer>
2500-13483,Tweet,Democrats,0.4,1.8,2,B,A,False,<answer>A</answer>
14593-4013,whistles,windpipes,1.0,0.8,1,A,B,False,<answer>B</answer>
14593-8733,whistles,wizard,1.0,0.8,1,A,B,False,<answer>B</answer>
5186-9987,Pastrami,Plucker,0.6,0.4,1,A,B,False,<answer>B</answer>
14390-1456,kipper,Preschool,0.6,1.4,2,B,B,True,<answer>B</answer>
14390-12419,kipper,eyeliner,0.6,1.0,2,B,B,True,<answer>B</answer>
1456-12419,Preschool,eyeliner,1.4,1.0,1,A,B,False,<answer>B</answer>
5369-8949,driver,pool,0.0,0.8,2,B,B,True,<answer>B</answer>
5369-4876,driver,fairway,0.0,0.6,2,B,B,True,<answer>B</answer>
8949-4876,pool,fairway,0.8,0.6,1,A,B,False,<answer>B</answer>
10303-4921,Miniskirt,slingshot,1.6,1.0,1,A,B,False,<answer>B</answer>
10303-13800,Miniskirt,Republican,1.6,0.8,1,A,B,False,<answer>B</answer>
4921-13800,slingshot,Republican,1.0,0.8,1,A,B,False,<answer>B</answer>
6310-2590,date,crucifix,0.8,1.4,2,B,B,True,<answer>B</answer>
6310-2099,date,exorcism,0.8,2.0,2,B,B,True,<answer>B</answer>
2590-2099,crucifix,exorcism,1.4,2.0,2,B,B,True,<answer>B</answer>
2998-2353,Peekaboos,monkey,0.8,2.2,2,B,A,False,<answer>A</answer>
2998-8241,Peekaboos,Parasite,0.8,1.8,2,B,A,False,<answer>A</answer>
2353-8241,monkey,Parasite,2.2,1.8,1,A,A,True,<answer>A</answer>
8816-9066,Reason,abacuses,1.2,0.2,1,A,B,False,<answer>B</answer>
8816-9563,Reason,boat,1.2,0.6,1,A,A,True,<answer>A</answer>
9066-9563,abacuses,boat,0.2,0.6,2,B,B,True,<answer>B</answer>
12001-2607,jugglers,transvestites,1.4,1.6,2,B,B,True,<answer>B</answer>
12331-2607,cheerleaders,transvestites,1.4,1.6,2,B,B,True,<answer>B</answer>
3469-14597,model,dogs,0.2,1.4,2,B,B,True,<answer>B</answer>
10436-14597,goldfish,dogs,0.2,1.4,2,B,B,True,<answer>B</answer>
2412-4059,hoedown,cupcake,1.2,0.8,1,A,A,True,<answer>A</answer>
4059-1008,cupcake,ignore,0.8,1.2,2,B,B,True,<answer>B</answer>
3045-2768,Space,tortoise,0.8,1.4,2,B,B,True,<answer>B</answer>
3045-1517,Space,Barbecue,0.8,1.0,2,B,B,True,<answer>B</answer>
2768-1517,tortoise,Barbecue,1.4,1.0,1,A,B,False,<answer>B</answer>
13817-9343,corsages,perfume,1.0,1.4,2,B,B,True,<answer>B</answer>
13817-3642,corsages,bakeries,1.0,0.2,1,A,B,False,<answer>B</answer>
9343-3642,perfume,bakeries,1.4,0.2,1,A,B,False,<answer>B</answer>
9558-14962,education,baldness,1.6,1.2,1,A,B,False,<answer>B</answer>
1703-14962,Election,baldness,1.6,1.2,1,A,B,False,<answer>B</answer>
11278-7959,shred,hear,1.8,0.2,1,A,B,False,<answer>B</answer>
11278-1939,shred,palms,1.8,1.2,1,A,B,False,<answer>B</answer>
7959-1939,hear,palms,0.2,1.2,2,B,B,True,<answer>B</answer>
5224-14354,punch,bottles,1.0,0.8,1,A,A,True,<answer>A</answer>
5224-8002,punch,stone,1.0,0.8,1,A,B,False,<answer>B</answer>
2462-1138,Beer,treasure,1.2,1.0,1,A,A,True,<answer>A</answer>
1138-14669,treasure,toasters,1.0,1.2,2,B,B,True,<answer>B</answer>
8287-6858,dress,musical,0.4,1.4,2,B,B,True,<answer>B</answer>
8287-9955,dress,drug,0.4,0.6,2,B,A,False,<answer>A</answer>
6858-9955,musical,drug,1.4,0.6,1,A,B,False,<answer>B</answer>
11155-6693,coupon,record,1.0,1.2,2,B,A,False,<answer>A</answer>
11155-14517,coupon,Sushi,1.0,2.4,2,B,B,True,<answer>B</answer>
6693-14517,record,Sushi,1.2,2.4,2,B,B,True,<answer>B</answer>
15042-5741,elephants,trick,1.0,0.6,1,A,B,False,<answer>B</answer>
15042-13524,elephants,humiliate,1.0,0.6,1,A,B,False,<answer>B</answer>
11774-1998,rocket,fouling,0.6,0.2,1,A,B,False,<answer>B</answer>
1998-14078,fouling,gut,0.2,0.6,2,B,B,True,<answer>B</answer>
9960-13680,spaghetti,Mom,1.4,1.0,1,A,B,False,<answer>B</answer>
9960-10918,spaghetti,cookies,1.4,1.2,1,A,B,False,<answer>B</answer>
13680-10918,Mom,cookies,1.0,1.2,2,B,B,True,<answer>B</answer>
13566-6724,hamsters,Flower,1.8,1.2,1,A,B,False,<answer>B</answer>
13566-13398,hamsters,mutes,1.8,0.4,1,A,A,True,<answer>A</answer>
6724-13398,Flower,mutes,1.2,0.4,1,A,A,True,<answer>A</answer>
14831-5385,superheros,wheel,0.8,1.0,2,B,B,True,<answer>B</answer>
14831-5442,superheros,Celebrities,0.8,0.2,1,A,A,True,<answer>A</answer>
5385-5442,wheel,Celebrities,1.0,0.2,1,A,A,True,<answer>A</answer>
7587-5379,haircut,tickling,1.4,1.2,1,A,B,False,<answer>B</answer>
7587-7685,haircut,quartet,1.4,1.6,2,B,B,True,<answer>B</answer>
5379-7685,tickling,quartet,1.2,1.6,2,B,B,True,<answer>B</answer>
10208-11476,reject,onions,0.6,0.0,1,A,B,False,<answer>B</answer>
7585-5496,spooky,cookings,1.0,0.2,1,A,B,False,<answer>B</answer>
7585-7564,spooky,debunked,1.0,1.4,2,B,B,True,<answer>B</answer>
5496-7564,cookings,debunked,0.2,1.4,2,B,B,True,<answer>B</answer>
8257-4858,Sweater,Toupee,2.0,1.2,1,A,B,False,<answer>B</answer>
8257-7898,Sweater,Destruction,2.0,0.2,1,A,A,True,<answer>A</answer>
4858-7898,Toupee,Destruction,1.2,0.2,1,A,A,True,<answer>A</answer>
14015-4064,actors,eating,0.6,1.8,2,B,B,True,<answer>B</answer>
14015-3628,actors,killing,0.6,0.8,2,B,B,True,<answer>B</answer>
4064-3628,eating,killing,1.8,0.8,1,A,B,False,<answer>B</answer>
4706-15054,fun,crotch,0.2,1.0,2,B,B,True,<answer>B</answer>
4706-4607,fun,buffet,0.2,0.6,2,B,B,True,<answer>B</answer>
15054-4607,crotch,buffet,1.0,0.6,1,A,B,False,<answer>B</answer>
4131-367,donkeys,Ghosts,1.6,1.2,1,A,A,True,<answer>A</answer>
367-14076,Ghosts,Throat,1.2,1.6,2,B,B,True,<answer>B</answer>
14733-11076,gossiped,rapped,1.2,2.6,2,B,B,True,<answer>B</answer>
14733-13265,gossiped,booty,1.2,2.2,2,B,B,True,<answer>B</answer>
11076-13265,rapped,booty,2.6,2.2,1,A,B,False,<answer>B</answer>
9467-5143,stupid,Deodorant,0.6,1.8,2,B,B,True,<answer>B</answer>
9467-13055,stupid,fraud,0.6,2.0,2,B,A,False,<answer>A</answer>
5143-13055,Deodorant,fraud,1.8,2.0,2,B,B,True,<answer>B</answer>
9832-4642,Beryllium,pie,0.6,1.4,2,B,B,True,<answer>B</answer>
9832-1332,Beryllium,pet,0.6,0.4,1,A,B,False,<answer>B</answer>
4642-1332,pie,pet,1.4,0.4,1,A,A,True,<answer>A</answer>
14026-10512,wealthy,foreskin,1.0,1.4,2,B,B,True,<answer>B</answer>
14026-723,wealthy,jug,1.0,0.0,1,A,B,False,<answer>B</answer>
10512-723,foreskin,jug,1.4,0.0,1,A,B,False,<answer>B</answer>
7760-36,car,Cars,0.6,1.2,2,B,B,True,<answer>B</answer>
7760-10890,car,grandma,0.6,1.6,2,B,B,True,<answer>B</answer>
36-10890,Cars,grandma,1.2,1.6,2,B,B,True,<answer>B</answer>
12939-452,winking,swooning,1.2,1.4,2,B,B,True,<answer>B</answer>
12939-11704,winking,horse,1.2,0.8,1,A,B,False,<answer>B</answer>
452-11704,swooning,horse,1.4,0.8,1,A,B,False,<answer>B</answer>
2632-9171,blizzard,flirts,0.4,1.8,2,B,B,True,<answer>B</answer>
2632-4916,blizzard,suspicious,0.4,0.8,2,B,B,True,<answer>B</answer>
9171-4916,flirts,suspicious,1.8,0.8,1,A,A,True,<answer>A</answer>
6829-8523,mind,denies,0.2,0.0,1,A,B,False,<answer>B</answer>
6829-5545,mind,squirrel,0.2,0.6,2,B,B,True,<answer>B</answer>
8523-5545,denies,squirrel,0.0,0.6,2,B,B,True,<answer>B</answer>
1789-14760,farts,attempts,1.4,0.2,1,A,A,True,<answer>A</answer>
11084-10054,cold,self,0.8,1.6,2,B,B,True,<answer>B</answer>
11084-6573,cold,integrity,0.8,2.0,2,B,B,True,<answer>B</answer>
10054-6573,self,integrity,1.6,2.0,2,B,B,True,<answer>B</answer>
4452-5971,tequila,world,1.2,0.0,1,A,B,False,<answer>B</answer>
4452-13713,tequila,Wall,1.2,0.8,1,A,B,False,<answer>B</answer>
5971-13713,world,Wall,0.0,0.8,2,B,B,True,<answer>B</answer>
9261-3540,cry,conspiracies,1.6,0.8,1,A,A,True,<answer>A</answer>
3540-7977,conspiracies,Drool,0.8,1.6,2,B,B,True,<answer>B</answer>
4451-3056,voice,Frog,0.2,0.8,2,B,B,True,<answer>B</answer>
4451-6459,voice,mixtape,0.2,1.0,2,B,B,True,<answer>B</answer>
3056-6459,Frog,mixtape,0.8,1.0,2,B,B,True,<answer>B</answer>
11188-10824,dreams,parrots,0.7,0.2,1,A,B,False,<answer>B</answer>
7992-12192,notebook,teasing,0.0,1.6,2,B,B,True,<answer>B</answer>
11179-6268,supporters,advocates,0.6,1.2,2,B,B,True,<answer>B</answer>
5857-6268,support,advocates,0.6,1.2,2,B,B,True,<answer>B</answer>
9271-194,vegetables,bean,1.0,0.6,1,A,B,False,<answer>B</answer>
9271-14614,vegetables,Shopping,1.0,0.4,1,A,B,False,<answer>B</answer>
194-14614,bean,Shopping,0.6,0.4,1,A,B,False,<answer>B</answer>
11723-5640,Adopt,join,1.6,0.8,1,A,A,True,<answer>A</answer>
5640-6966,join,foods,0.8,1.6,2,B,B,True,<answer>B</answer>
12543-10669,shoot,safety,0.4,0.0,1,A,B,False,<answer>B</answer>
2595-10669,theater,safety,0.4,0.0,1,A,B,False,<answer>B</answer>
9983-1311,Building,shoes,0.4,0.6,2,B,B,True,<answer>B</answer>
9983-8427,Building,croissants,0.4,0.6,2,B,B,True,<answer>B</answer>
12491-7650,onions,monkeys,0.8,1.2,2,B,B,True,<answer>B</answer>
12491-986,onions,kittens,0.8,1.6,2,B,B,True,<answer>B</answer>
7650-986,monkeys,kittens,1.2,1.6,2,B,B,True,<answer>B</answer>
680-3712,clones,He,1.2,0.4,1,A,B,False,<answer>B</answer>
680-5769,clones,coyotes,1.2,0.6,1,A,B,False,<answer>B</answer>
3712-5769,He,coyotes,0.4,0.6,2,B,B,True,<answer>B</answer>
14190-14930,dog,Empowering,1.6,0.4,1,A,A,True,<answer>A</answer>
14190-7428,dog,marinara,1.6,0.6,1,A,B,False,<answer>B</answer>
14930-7428,Empowering,marinara,0.4,0.6,2,B,B,True,<answer>B</answer>
11172-11488,story,Prostitute,0.2,0.4,2,B,B,True,<answer>B</answer>
11172-6393,story,comic,0.2,1.8,2,B,B,True,<answer>B</answer>
11488-6393,Prostitute,comic,0.4,1.8,2,B,B,True,<answer>B</answer>
12412-12605,drones,monopoly,0.8,0.6,1,A,B,False,<answer>B</answer>
14121-12605,pumpkin,monopoly,0.8,0.6,1,A,B,False,<answer>B</answer>
11455-11606,tunes,tires,1.0,1.6,2,B,B,True,<answer>B</answer>
11606-4133,tires,heating,1.6,1.0,1,A,B,False,<answer>B</answer>
13772-9814,halitosis,gluten,0.6,1.2,2,B,A,False,<answer>A</answer>
13772-4787,halitosis,cheese,0.6,1.0,2,B,B,True,<answer>B</answer>
9814-4787,gluten,cheese,1.2,1.0,1,A,B,False,<answer>B</answer>
10713-14688,cupcake,Babysitting,2.0,1.8,1,A,B,False,<answer>B</answer>
10713-12453,cupcake,phonics,2.0,1.4,1,A,A,True,<answer>A</answer>
14688-12453,Babysitting,phonics,1.8,1.4,1,A,A,True,<answer>A</answer>
13773-5937,pillow,cupcakes,0.2,1.0,2,B,B,True,<answer>B</answer>
13773-4586,pillow,manure,0.2,1.4,2,B,B,True,<answer>B</answer>
5937-4586,cupcakes,manure,1.0,1.4,2,B,B,True,<answer>B</answer>
2525-11358,Gut,disco,0.4,1.0,2,B,B,True,<answer>B</answer>
11358-11055,disco,Truth,1.0,0.4,1,A,A,True,<answer>A</answer>
3675-1612,rutabaga,immigrant,0.8,0.6,1,A,B,False,<answer>B</answer>
1818-1612,flipper,immigrant,0.8,0.6,1,A,B,False,<answer>B</answer>
10827-2001,shower,dance,1.8,2.2,2,B,A,False,<answer>A</answer>
12947-10300,moans,robot,0.8,1.0,2,B,A,False,<answer>A</answer>
12947-89,moans,men,0.8,0.2,1,A,A,True,<answer>A</answer>
10300-89,robot,men,1.0,0.2,1,A,B,False,<answer>B</answer>
4753-12332,Minimal,paint,1.2,0.0,1,A,B,False,<answer>B</answer>
4753-10095,Minimal,Digests,1.2,1.0,1,A,B,False,<answer>B</answer>
12332-10095,paint,Digests,0.0,1.0,2,B,B,True,<answer>B</answer>
309-9892,conquering,Destroying,0.8,1.4,2,B,B,True,<answer>B</answer>
9892-1113,Destroying,destroying,1.4,0.8,1,A,B,False,<answer>B</answer>
500-9887,wealth,illness,1.9,0.8,1,A,B,False,<answer>B</answer>
8011-10898,palate,pants,1.0,2.0,2,B,B,True,<answer>B</answer>
8011-11042,palate,skull,1.0,0.4,1,A,B,False,<answer>B</answer>
10898-11042,pants,skull,2.0,0.4,1,A,A,True,<answer>A</answer>
10630-12266,baby,elephant,1.8,1.0,1,A,B,False,<answer>B</answer>
1274-12266,hairpiece,elephant,1.8,1.0,1,A,A,True,<answer>A</answer>
10979-4014,cheating,laziness,0.2,0.6,2,B,B,True,<answer>B</answer>
10979-10770,cheating,chickens,0.2,2.2,2,B,B,True,<answer>B</answer>
4014-10770,laziness,chickens,0.6,2.2,2,B,B,True,<answer>B</answer>
2680-6104,clowns,testicles,0.6,0.8,2,B,B,True,<answer>B</answer>
2680-13605,clowns,cyborgs,0.6,1.0,2,B,B,True,<answer>B</answer>
6104-13605,testicles,cyborgs,0.8,1.0,2,B,A,False,<answer>A</answer>
3330-5114,foxes,bed,0.4,1.0,2,B,B,True,<answer>B</answer>
5114-9061,bed,molehill,1.0,0.4,1,A,A,True,<answer>A</answer>
6726-6914,stuffing,punching,0.8,1.8,2,B,B,True,<answer>B</answer>
6726-4672,stuffing,wind,0.8,1.2,2,B,B,True,<answer>B</answer>
6914-4672,punching,wind,1.8,1.2,1,A,B,False,<answer>B</answer>
6034-3247,gristle,Baby,0.8,1.8,2,B,B,True,<answer>B</answer>
6034-4657,gristle,mocks,0.8,0.4,1,A,B,False,<answer>B</answer>
3247-4657,Baby,mocks,1.8,0.4,1,A,B,False,<answer>B</answer>
7192-15021,table,dance,0.2,0.6,2,B,B,True,<answer>B</answer>
7192-548,table,Insult,0.2,1.0,2,B,B,True,<answer>B</answer>
15021-548,dance,Insult,0.6,1.0,2,B,B,True,<answer>B</answer>
638-13547,timeout,nose,0.4,0.8,2,B,B,True,<answer>B</answer>
638-1979,timeout,rap,0.4,0.6,2,B,B,True,<answer>B</answer>
13547-1979,nose,rap,0.8,0.6,1,A,B,False,<answer>B</answer>
2188-11239,wrestled,Regrets,1.0,0.4,1,A,A,True,<answer>A</answer>
2188-2651,wrestled,giggled,1.0,0.8,1,A,B,False,<answer>B</answer>
11239-2651,Regrets,giggled,0.4,0.8,2,B,B,True,<answer>B</answer>
634-7667,students,koalas,0.0,1.2,2,B,B,True,<answer>B</answer>
634-14566,students,toddler,0.0,0.8,2,B,B,True,<answer>B</answer>
7667-14566,koalas,toddler,1.2,0.8,1,A,B,False,<answer>B</answer>
8171-8490,Dog,Barber,1.4,0.8,1,A,B,False,<answer>B</answer>
8490-7023,Barber,peas,0.8,1.4,2,B,B,True,<answer>B</answer>
1798-7527,Fingernail,snitches,0.8,1.4,2,B,B,True,<answer>B</answer>
1798-9208,Fingernail,dogs,0.8,0.4,1,A,B,False,<answer>B</answer>
7527-9208,snitches,dogs,1.4,0.4,1,A,B,False,<answer>B</answer>
1899-897,kitchen,stare,1.2,0.8,1,A,B,False,<answer>B</answer>
1899-6977,kitchen,mummy,1.2,0.8,1,A,B,False,<answer>B</answer>
8782-8150,Cat,Hunters,1.8,0.6,1,A,A,True,<answer>A</answer>
8782-7409,Cat,tourists,1.8,0.2,1,A,A,True,<answer>A</answer>
8150-7409,Hunters,tourists,0.6,0.2,1,A,B,False,<answer>B</answer>
14853-13678,republican,trampoline,1.0,0.8,1,A,B,False,<answer>B</answer>
14853-13127,republican,drugs,1.0,1.2,2,B,B,True,<answer>B</answer>
13678-13127,trampoline,drugs,0.8,1.2,2,B,B,True,<answer>B</answer>
4475-12024,child,barber,0.2,1.0,2,B,B,True,<answer>B</answer>
5634-12024,Music,barber,0.2,1.0,2,B,B,True,<answer>B</answer>
6895-9074,brain,cards,1.4,0.6,1,A,B,False,<answer>B</answer>
6895-8467,brain,window,1.4,1.2,1,A,B,False,<answer>B</answer>
9074-8467,cards,window,0.6,1.2,2,B,B,True,<answer>B</answer>
1917-10311,city,breaker,1.0,0.8,1,A,B,False,<answer>B</answer>
1917-14678,city,basketball,1.0,1.8,2,B,B,True,<answer>B</answer>
10311-14678,breaker,basketball,0.8,1.8,2,B,B,True,<answer>B</answer>
10206-1267,coyotes,dunces,1.0,1.8,2,B,B,True,<answer>B</answer>
10206-7236,coyotes,cork,1.0,0.6,1,A,A,True,<answer>A</answer>
1267-7236,dunces,cork,1.8,0.6,1,A,B,False,<answer>B</answer>
8151-3780,shop,bee,0.6,0.2,1,A,B,False,<answer>B</answer>
8151-10386,shop,tuxedo,0.6,1.0,2,B,B,True,<answer>B</answer>
3780-10386,bee,tuxedo,0.2,1.0,2,B,B,True,<answer>B</answer>
5709-5394,whiner,alien,0.8,1.2,2,B,B,True,<answer>B</answer>
12108-13532,children,toupees,1.0,1.8,2,B,B,True,<answer>B</answer>
12108-10799,children,dogs,1.0,0.8,1,A,B,False,<answer>B</answer>
13532-10799,toupees,dogs,1.8,0.8,1,A,B,False,<answer>B</answer>
4685-7081,nails,Wig,0.4,1.8,2,B,B,True,<answer>B</answer>
4685-2522,nails,dog,0.4,1.2,2,B,B,True,<answer>B</answer>
7081-2522,Wig,dog,1.8,1.2,1,A,B,False,<answer>B</answer>
6832-10905,Cookies,photoshoot,0.6,1.2,2,B,B,True,<answer>B</answer>
6832-13888,Cookies,striptease,0.6,1.6,2,B,B,True,<answer>B</answer>
10905-13888,photoshoot,striptease,1.2,1.6,2,B,B,True,<answer>B</answer>
6326-8939,mother,suitors,1.0,0.8,1,A,B,False,<answer>B</answer>
6326-10523,mother,Lovers,1.0,1.4,2,B,A,False,<answer>A</answer>
8939-10523,suitors,Lovers,0.8,1.4,2,B,B,True,<answer>B</answer>
2194-10666,Smelly,blowfish,2.4,1.6,1,A,B,False,<answer>B</answer>
2194-1136,Smelly,stamp,2.4,1.0,1,A,A,True,<answer>A</answer>
10666-1136,blowfish,stamp,1.6,1.0,1,A,A,True,<answer>A</answer>
5927-4295,hair,dare,2.0,0.0,1,A,B,False,<answer>B</answer>
5927-9577,hair,dentures,2.0,0.2,1,A,B,False,<answer>B</answer>
4295-9577,dare,dentures,0.0,0.2,2,B,B,True,<answer>B</answer>
4703-9919,strengthens,sweating,1.0,0.8,1,A,B,False,<answer>B</answer>
9313-9919,marshmallow,sweating,1.0,0.8,1,A,B,False,<answer>B</answer>
1573-1618,cold,princess,1.4,0.0,1,A,B,False,<answer>B</answer>
1618-230,princess,Souffle,0.0,1.4,2,B,B,True,<answer>B</answer>
1512-2487,dinosaurs,mayonnaise,1.8,1.4,1,A,B,False,<answer>B</answer>
2487-999,mayonnaise,gardening,1.4,1.8,2,B,A,False,<answer>A</answer>
3370-3771,laud,hug,0.6,0.8,2,B,B,True,<answer>B</answer>
3771-7617,hug,misspell,0.8,0.6,1,A,B,False,<answer>B</answer>
3386-2142,videos,prostitutes,1.2,1.8,2,B,B,True,<answer>B</answer>
3386-13262,videos,dressing,1.2,1.4,2,B,B,True,<answer>B</answer>
2142-13262,prostitutes,dressing,1.8,1.4,1,A,B,False,<answer>B</answer>
14839-7197,kindergartens,allergies,1.0,1.4,2,B,A,False,<answer>A</answer>
7807-236,Die,dance,0.2,0.8,2,B,A,False,<answer>A</answer>
7421-236,run,dance,0.2,0.8,2,B,A,False,<answer>A</answer>
14151-1531,christmas,breasts,0.6,1.0,2,B,B,True,<answer>B</answer>
14151-5142,christmas,vodka,0.6,1.4,2,B,B,True,<answer>B</answer>
1531-5142,breasts,vodka,1.0,1.4,2,B,A,False,<answer>A</answer>
3898-6181,cinnamon,kimchi,1.8,2.6,2,B,B,True,<answer>B</answer>
3898-11336,cinnamon,trivia,1.8,1.6,1,A,B,False,<answer>B</answer>
6181-11336,kimchi,trivia,2.6,1.6,1,A,A,True,<answer>A</answer>
5730-3059,spiders,cheeseburger,0.8,2.0,2,B,B,True,<answer>B</answer>
5730-4518,spiders,Spiders,0.8,0.6,1,A,B,False,<answer>B</answer>
3059-4518,cheeseburger,Spiders,2.0,0.6,1,A,B,False,<answer>B</answer>
5023-9116,president,media,1.6,0.2,1,A,A,True,<answer>A</answer>
5023-13453,president,reporters,1.6,1.2,1,A,A,True,<answer>A</answer>
9116-13453,media,reporters,0.2,1.2,2,B,B,True,<answer>B</answer>
5136-4645,mythological,nails,2.0,0.0,1,A,B,False,<answer>B</answer>
5136-12886,mythological,trees,2.0,0.6,1,A,B,False,<answer>B</answer>
4645-12886,nails,trees,0.0,0.6,2,B,B,True,<answer>B</answer>
11741-13465,sweatshirt,brother,0.8,0.4,1,A,B,False,<answer>B</answer>
11741-5834,sweatshirt,whistles,0.8,0.6,1,A,B,False,<answer>B</answer>
13465-5834,brother,whistles,0.4,0.6,2,B,B,True,<answer>B</answer>
8341-8229,crypts,barber,1.6,1.2,1,A,B,False,<answer>B</answer>
8341-725,crypts,food,1.6,1.8,2,B,A,False,<answer>A</answer>
8229-725,barber,food,1.2,1.8,2,B,A,False,<answer>A</answer>
3051-12956,prom,shaving,1.0,0.2,1,A,B,False,<answer>B</answer>
3051-1996,prom,hugs,1.0,0.8,1,A,B,False,<answer>B</answer>
3051-6028,prom,educates,1.0,0.4,1,A,B,False,<answer>B</answer>
3051-62,prom,murders,1.0,0.8,1,A,B,False,<answer>B</answer>
12956-1996,shaving,hugs,0.2,0.8,2,B,B,True,<answer>B</answer>
12956-6028,shaving,educates,0.2,0.4,2,B,B,True,<answer>B</answer>
12956-62,shaving,murders,0.2,0.8,2,B,B,True,<answer>B</answer>
1996-6028,hugs,educates,0.8,0.4,1,A,B,False,<answer>B</answer>
6028-62,educates,murders,0.4,0.8,2,B,B,True,<answer>B</answer>
139-11445,dogs,mascots,0.4,1.0,2,B,A,False,<answer>A</answer>
139-14802,dogs,mannequins,0.4,1.4,2,B,A,False,<answer>A</answer>
11445-14802,mascots,mannequins,1.0,1.4,2,B,B,True,<answer>B</answer>
1577-5008,apple,gown,0.6,1.2,2,B,A,False,<answer>A</answer>
1577-8759,apple,car,0.6,1.2,2,B,A,False,<answer>A</answer>
7849-13182,song,clowns,1.0,1.4,2,B,B,True,<answer>B</answer>
7849-2672,song,school,1.0,1.2,2,B,B,True,<answer>B</answer>
13182-2672,clowns,school,1.4,1.2,1,A,B,False,<answer>B</answer>
11140-5765,mob,Casino,1.4,1.0,1,A,B,False,<answer>B</answer>
11140-10638,mob,wife,1.4,1.6,2,B,B,True,<answer>B</answer>
5765-10638,Casino,wife,1.0,1.6,2,B,B,True,<answer>B</answer>
11695-1854,citizens,begs,0.0,2.0,2,B,B,True,<answer>B</answer>
11695-3975,citizens,troll,0.0,1.4,2,B,B,True,<answer>B</answer>
1854-3975,begs,troll,2.0,1.4,1,A,B,False,<answer>B</answer>
5566-3691,everyone,elves,1.4,1.2,1,A,B,False,<answer>B</answer>
5566-1538,everyone,pet,1.4,2.4,2,B,B,True,<answer>B</answer>
3691-1538,elves,pet,1.2,2.4,2,B,B,True,<answer>B</answer>
9789-10654,tanning,chopsticks,1.2,1.0,1,A,B,False,<answer>B</answer>
9789-10044,tanning,tequila,1.2,1.6,2,B,B,True,<answer>B</answer>
10654-10044,chopsticks,tequila,1.0,1.6,2,B,B,True,<answer>B</answer>
14674-10807,haunts,courts,0.8,2.0,2,B,B,True,<answer>B</answer>
14674-8754,haunts,kangaroo,0.8,1.0,2,B,B,True,<answer>B</answer>
10807-8754,courts,kangaroo,2.0,1.0,1,A,B,False,<answer>B</answer>
13403-3206,tube,ear,0.8,1.0,2,B,B,True,<answer>B</answer>
13403-14525,tube,mocked,0.8,0.2,1,A,A,True,<answer>A</answer>
3206-14525,ear,mocked,1.0,0.2,1,A,B,False,<answer>B</answer>
6961-11312,glitter,abbreviation,1.0,0.2,1,A,B,False,<answer>B</answer>
6961-13136,glitter,tweets,1.0,0.6,1,A,B,False,<answer>B</answer>
11312-13136,abbreviation,tweets,0.2,0.6,2,B,B,True,<answer>B</answer>
4868-7797,couches,hogs,0.2,1.4,2,B,B,True,<answer>B</answer>
4868-11954,couches,balloons,0.2,0.4,2,B,B,True,<answer>B</answer>
7797-11954,hogs,balloons,1.4,0.4,1,A,B,False,<answer>B</answer>
12658-441,aliens,doubt,1.6,0.6,1,A,B,False,<answer>B</answer>
12658-3091,aliens,poster,1.6,0.2,1,A,B,False,<answer>B</answer>
441-3091,doubt,poster,0.6,0.2,1,A,B,False,<answer>B</answer>
2604-11045,drink,family,1.0,1.6,2,B,B,True,<answer>B</answer>
3512-9464,Restaurant,Chickens,1.2,2.0,2,B,B,True,<answer>B</answer>
3512-7592,Restaurant,rooster,1.2,0.6,1,A,B,False,<answer>B</answer>
9464-7592,Chickens,rooster,2.0,0.6,1,A,B,False,<answer>B</answer>
6674-10802,robot,hotel,1.8,0.4,1,A,B,False,<answer>B</answer>
6674-1880,robot,Screams,1.8,1.6,1,A,B,False,<answer>B</answer>
10802-1880,hotel,Screams,0.4,1.6,2,B,B,True,<answer>B</answer>
549-13317,noodles,read,1.2,0.4,1,A,A,True,<answer>A</answer>
5488-13317,hoedown,read,1.2,0.4,1,A,B,False,<answer>B</answer>
3052-5554,money,hairspray,1.2,1.8,2,B,B,True,<answer>B</answer>
3052-9446,money,exercising,1.2,0.8,1,A,B,False,<answer>B</answer>
5554-9446,hairspray,exercising,1.8,0.8,1,A,B,False,<answer>B</answer>
10777-11844,concussion,Smell,1.0,1.8,2,B,B,True,<answer>B</answer>
10777-9091,concussion,Pollute,1.0,0.6,1,A,B,False,<answer>B</answer>
11844-9091,Smell,Pollute,1.8,0.6,1,A,B,False,<answer>B</answer>
12523-9021,pajamas,favors,0.6,1.0,2,B,A,False,<answer>A</answer>
12523-1718,pajamas,Aristocrat,0.6,0.0,1,A,A,True,<answer>A</answer>
9021-1718,favors,Aristocrat,1.0,0.0,1,A,A,True,<answer>A</answer>
6150-5650,Asked,monarchy,0.0,1.6,2,B,B,True,<answer>B</answer>
6150-13998,Asked,forgot,0.0,0.8,2,B,B,True,<answer>B</answer>
5650-13998,monarchy,forgot,1.6,0.8,1,A,B,False,<answer>B</answer>
1834-14820,shampoo,Madame,1.4,0.8,1,A,B,False,<answer>B</answer>
1834-12209,shampoo,cow,1.4,1.6,2,B,B,True,<answer>B</answer>
14820-12209,Madame,cow,0.8,1.6,2,B,B,True,<answer>B</answer>
3256-9233,inspirational,mocks,0.6,0.4,1,A,B,False,<answer>B</answer>
