chosen,rejected,score_chosen,score_rejected,is_correct
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,Why did Sally fall of the swing? She had no arms. Knock knock (Reader says who's there) Not Sally.,-4.625,-1.375,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,Why don't feminists work cash registers? They can't make change.,-4.625,-0.5938,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-4.625,-5.7812,True
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-4.625,-3.375,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.625,-5.0,True
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,What do they call pita bread in Mexico? Pita pan,-4.625,-4.3125,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-4.625,-4.6875,True
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,I really want to buy one of those grocery checkout dividers. But the lady behind the counter keeps putting it back.,-4.625,-4.2812,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,What are rich people called in Japan? Milyennaires,-4.625,-4.5,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,What do a coffee shop and a Japanese castle siege have in common? Baristas,-4.625,2.9688,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,me: i was attacked by ninjas- doctor: says here you kicked a target cement sphere to see if it would bounce,-4.625,2.8281,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,*In job interview* And what would you say is your best quality. *I silently stand and start moving chairs to make room to do the splits*,-4.625,-7.125,True
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,How many Jews does it take to change a lightbulb? None. They can shower in the dark.,-4.625,-5.7812,True
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",-4.625,-3.2656,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,I owned a wife beater once. I can't believe I let someone else have all the fun! haha,-4.625,-2.2188,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,Why was the white biologist considered racist? Because he wanted to preserve his culture h,-4.5625,1.1641,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-4.5625,-1.9844,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-4.5625,-2.2812,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-4.5625,1.7734,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",-4.5625,-1.6953,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-4.5625,2.7969,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,I bet Americans can't wait for Halloween. They put the 'eating' in Trick or Treating.,-4.5625,-4.125,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"Old people, when you say ""the good ol' days,"" do you mean during the draft, or when black people had separate bathrooms?",-4.5625,-0.5312,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-4.5625,-3.7031,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"Scientist: our large brains are what allows us to survive so successfully 10,000 Year Old Tree: k",-4.5625,3.4531,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-4.5625,-6.125,True
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-4.5625,-2.1562,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",-4.5625,-2.0469,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,"The hot chick I hooked up with last night must be a Berny Sanders fan... Because when I went to go pee, I could feel the burn.",-4.5625,-2.25,False
Statistics show that vegetarians live on average ten years longer than meat eaters. Ten long miserable years.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-4.5625,-2.0938,False
I go to the doctor and he asks for a stool sample. I pull out a small chair from my bag. The doctor yells at me for wasting his time and kicks me out of his office. I go home still not knowing why I'm shitting furniture. My nightmare continues.,"""Y dnt u Muslims tell ISIS to stop"" Ok hold up *pulls out iphone* ""Yo ISIS habibi,its me plz stop"" ISIS:""ok habibi sorry,shisha tonight?""",-4.375,-2.0781,False
Anybody that eats Tide pods is an idiot. They could go to Costco and get the generic brand for half the price.,"""Y dnt u Muslims tell ISIS to stop"" Ok hold up *pulls out iphone* ""Yo ISIS habibi,its me plz stop"" ISIS:""ok habibi sorry,shisha tonight?""",-3.1406,-2.0781,False
I'd like to invent a line of cleaning products that does a good job and also sounds satanic. -the inventor of dirt devil,"""Y dnt u Muslims tell ISIS to stop"" Ok hold up *pulls out iphone* ""Yo ISIS habibi,its me plz stop"" ISIS:""ok habibi sorry,shisha tonight?""",4.875,-2.0781,True
"Having kids takes up most of a parent's energy. But no matter how exhausted my wife and I are, we always make sure to set some time aside to get together and argue about who is more tired.","""Y dnt u Muslims tell ISIS to stop"" Ok hold up *pulls out iphone* ""Yo ISIS habibi,its me plz stop"" ISIS:""ok habibi sorry,shisha tonight?""",-4.5312,-2.0781,False
