id_a,id_b,text_a,text_b,rating_a,rating_b,expected
72,146,"On the first day of college, the Dean addressed the students, pointing out some of the rules:  """"The female dormitory will be out-of-bounds for all male students and the male dormitory to the female students. Anybody caught breaking this rule will be finded $20 the first time."""" He continued, """"Anybody  caught breaking this rule the second time will be fined $60. Being caught a third time will cost you a fine of $180. Are there any questions ?""""  At this point, a male student in the crowd inquired: """"How much for a season pass ?",America: 8:00 - Welcome to work! 12:00 - Lunch break 17:00 - The work day is over Japan: 8:00 - Are you already at work? 12:00 - Continue your work 17:00 - The work day is over 20:00 - Please finish your work Romania: 8:00 - Has anyone come to work? 12:00 - Did someone start working? 16:00 - Is anyone at work?,3.4274,0.205,A
5,118,"Q.	What's O. J. Simpson's Internet address?  A.	Slash, slash, backslash, slash, slash, escape.","A man goes into a drug store and asks the pharmacist if he can give him something for the hiccups. The pharmacist promptly reaches out and slaps the man's face. """"What the heck did you do that for?!"""" the man screams. """"Well, you don't have the hiccups anymore, do you?"""" The man says, """"No I don't, you IDIOT...but my wife out in the car still does!",-2.0346,1.9724,B
91,124,"A Panda bear walks into a bar.  Sits down at a table and orders a beer  and a double cheeseburger.  After he is finished eating, he pulls out a gun and rips the place with gunfire.  Patrons scatter and dive under chairs and tables as the bear runs out the door.  After ensuring that no one is hurt,  the bartender races out the door, and calls after the bear """"What the hell did you do that for?""""  The bear calls back, """"I'm a Panda bear.  Look it up in the dictionary.""""    The bartender returns, pulls out his dictionary.  panda : \Pan""""da\, n. (Zo[""""o]l.) A small Asiatic mammal (Ailurus fulgens) having fine soft fur. It is related to the bears, and inhabits the mountains of Northern India. Eats shoots and leaves.","Person 1: Hey, wanna hear a great knock-knock joke? Person 2: Sure, What is it? Person 1: Okay, you start. Person 2: Knock-knock. Person 1: Who's there? Person 2: … Person 1: Hah!",1.9526,-2.0039,A
123,21,"When most people claim to be """"killing time"""", it's only an expression. When Chuck Norris kills time, the minutes actually cease to exist.","What's the difference between a used tire and 365 used condoms?  One's a Goodyear, the other's a great year.",-0.2732,3.0111,B
145,20,"A blonde, brunette, and a red head are all lined up to be shot to death by a firing squad. The brunette shouts, """"Tornado!"""" and the riflemen turn around to see the tornado. It isn't there, and the brunette uses that time to escape. The red head yells, """"Lightning!"""" and the riflemen again turn to see the disaster, yet there is no disaster and the red head escapes. The blonde yells, """"Fire!"""" The riflemen do.",What's the difference between a MacIntosh and an Etch-A-Sketch?   You don't have to shake the Mac to clear the screen.,2.4688,-0.7028,A
64,26,What is the rallying cry of the International Dyslexic Pride movement? Dyslexics Untie!,"A guy walks into a bar and sits down next to an extremely gorgeous  woman.  The first thing he notices about her though, are her pants.   They were skin-tight, high-waisted and had no obvious mechanism  (zipper, buttons or velcro) for opening them.  After several minutes of puzzling over how she got the pants up over  her hips, he finally worked up the nerve to ask her.  """"Excuse me miss,  but how do you get into your pants?""""  """"Well,"""" she replied, """"you can start by buying me a drink.",-0.0642,2.5194,B
48,85,"The graduate with a Science degree asks, """"Why does it work?"""" The graduate with an Engineering degree asks, """"How does it work?"""" The graduate with an Accounting degree Asks, """"How much will it cost?""""  The graduate with a  Liberal Arts degree asks, """"Do you want fries  with  that?",Q: How many Presidents does it take to screw in a light bulb?  A: It depends upon your definition of screwing a light bulb.,2.7303,0.2626,A
55,63,"A woman has twins, and gives them up for adoption.  One of them goes to a family in Egypt and is named """"Amal.""""  The other goes to a  family in Spain; they name him """"Juan.""""  Years later, Juan sends a picture of himself to his mom.  Upon receiving the picture, she tells her husband that she wishes she also had a picture of Amal.   Her husband responds, """"But they are twins-if you've seen Juan, you've seen   Amal.","An engineer, a physicist and a mathematician are sleeping in a room. There is a fire in the room. The engineer wakes up, sees the fire, picks up the bucket of water and douses the fire and goes back to sleep.   Again there is fire in the room. This time, the physicist wakes up, notices the bucket, fills it with water, calculates the optimal trajectory and douses the fire in minimum amount of water and goes back to sleep.   Again there is fire. This time the mathematician wakes up.  He looks at the fire, looks at the bucket and the water and exclaims, """"A solution exists"""" and goes back to sleep.",0.4726,2.9096,B
122,79,"An astronomer, a physicist and a mathematician (it is said) were holidaying in Scotland. Glancing from a train window, they observed a black sheep in the middle of a field.""""How interesting,"""" observed the astronomer, """"All Scottish sheep are black!"""" To which the physicist responded, """"No, no! Some Scottish sheep are black!"""" The mathematician gazed heavenward in supplication, and then intoned, """"In Scotland there exists at least one field, containing at least one sheep, at least one side of which is black.","Q: Ever wonder why the IRS calls it Form 1040?  A: Because for every $50 that you earn, you get 10 and they get 40.",2.548,0.3077,A
15,84,Q:  What did the blind person say when given some matzah?  A:  Who the hell wrote this?,"Q: What is the difference between Mechanical Engineers and Civil  Engineers?   A: Mechanical Engineers build weapons, Civil Engineers build targets.",-1.4361,2.0817,B
96,85,"Two attorneys went into a diner and ordered two drinks.  Then they produced  sandwiches from their briefcases and started to eat.  The owner became quite concerned and marched over and told them, """"You can't eat your own sandwiches in here!""""  The attorneys looked at each other, shrugged their shoulders and then exchanged sandwiches.",Q: How many Presidents does it take to screw in a light bulb?  A: It depends upon your definition of screwing a light bulb.,2.3047,0.2626,A
